Participant,Scenario,Segment,Channel,Delta,Theta,Alpha,Beta,Gamma,CQ_AF3_mean,CQ_AF3_std,CQ_T7_mean,CQ_T7_std,CQ_Pz_mean,CQ_Pz_std,CQ_T8_mean,CQ_T8_std,CQ_AF4_mean,CQ_AF4_std,CQ_OVERALL_mean,CQ_OVERALL_std,EQ_AF3_mean,EQ_AF3_std,EQ_T7_mean,EQ_T7_std,EQ_Pz_mean,EQ_Pz_std,EQ_T8_mean,EQ_T8_std,EQ_AF4_mean,EQ_AF4_std,EQ_OVERALL_mean,EQ_OVERALL_std,BATTERY_mean,BATTERY_std,BATTERY_PERCENT_mean,BATTERY_PERCENT_std
2_(22),Stroop Colour Word Test(SCWT),Segment_3,Pz,3251.667885848411,192.6529892508421,46.18360139699919,9.592366398048364,1.7835883099827572,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.00010000000000000002,2.710505431213761e-20,2.964401294498382e-06,1.1886850778769187e-06,2.5501618122977343e-06,1.6314788612751481e-06,2.343042071197411e-06,1.5596422505454016e-06,2.4811218985976265e-06,1.5227224077249108e-06,2.9989212513484362e-06,1.2036437493511307e-06,6.144120819848975e-05,3.855102876195369e-05,1.0000000000000002e-06,2.117582368135751e-22,1.4999999999999994e-05,5.082197683525802e-21
2_(22),Stroop Colour Word Test(SCWT),Segment_3,T8,2534.650967117283,162.62907874769087,43.019019366245296,7.933926378711406,1.6330841454651115,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.00010000000000000002,2.710505431213761e-20,2.964401294498382e-06,1.1886850778769187e-06,2.5501618122977343e-06,1.6314788612751481e-06,2.343042071197411e-06,1.5596422505454016e-06,2.4811218985976265e-06,1.5227224077249108e-06,2.9989212513484362e-06,1.2036437493511307e-06,6.144120819848975e-05,3.855102876195369e-05,1.0000000000000002e-06,2.117582368135751e-22,1.4999999999999994e-05,5.082197683525802e-21
2_(22),Stroop Colour Word Test(SCWT),Segment_3,AF4,3492.009366624523,209.99349374804865,46.490012924214824,12.970332149768556,5.085198218454502,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.00010000000000000002,2.710505431213761e-20,2.964401294498382e-06,1.1886850778769187e-06,2.5501618122977343e-06,1.6314788612751481e-06,2.343042071197411e-06,1.5596422505454016e-06,2.4811218985976265e-06,1.5227224077249108e-06,2.9989212513484362e-06,1.2036437493511307e-06,6.144120819848975e-05,3.855102876195369e-05,1.0000000000000002e-06,2.117582368135751e-22,1.4999999999999994e-05,5.082197683525802e-21
2_(24),Stroop Colour Word Test(SCWT),Segment_1,AF3,677.7703758390569,203.866925213151,39.17908545196446,3.6632315544549883,1.015300954834965,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.00010000000000000002,2.710505431213761e-20,3.6506479481641475e-06,4.7676534659508597e-07,3.2359611231101517e-06,1.1031774717268913e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,9.07780777537797e-05,9.159310844089897e-06,4.000000000000001e-06,8.470329472543003e-22,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_1,T7,868.6043337195533,59.04268293473179,15.547544403412086,4.974644925520796,2.9297091633174213,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.00010000000000000002,2.710505431213761e-20,3.6506479481641475e-06,4.7676534659508597e-07,3.2359611231101517e-06,1.1031774717268913e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,9.07780777537797e-05,9.159310844089897e-06,4.000000000000001e-06,8.470329472543003e-22,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_1,Pz,42.47583092983085,11.823860875194267,5.38557517292585,2.325800990743905,1.0947008665959899,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.00010000000000000002,2.710505431213761e-20,3.6506479481641475e-06,4.7676534659508597e-07,3.2359611231101517e-06,1.1031774717268913e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,9.07780777537797e-05,9.159310844089897e-06,4.000000000000001e-06,8.470329472543003e-22,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_1,T8,41.60035223136487,12.364419631274805,6.443978792618368,2.963780649546356,1.5725752707816392,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.00010000000000000002,2.710505431213761e-20,3.6506479481641475e-06,4.7676534659508597e-07,3.2359611231101517e-06,1.1031774717268913e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,9.07780777537797e-05,9.159310844089897e-06,4.000000000000001e-06,8.470329472543003e-22,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_1,AF4,408.99928816337905,131.07040527905693,25.639197400690367,3.1575361752876714,0.9564285504202639,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.00010000000000000002,2.710505431213761e-20,3.6506479481641475e-06,4.7676534659508597e-07,3.2359611231101517e-06,1.1031774717268913e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,9.07780777537797e-05,9.159310844089897e-06,4.000000000000001e-06,8.470329472543003e-22,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_2,AF3,567.5534360087964,112.3941387180698,38.71213036742018,3.1075075830100656,1.3009869974094022,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,1.3552527156068805e-20,3.7180616740088105e-06,4.499434479225974e-07,2.7019089574155655e-06,1.7156477387614905e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.703524229074892e-05,1.4260588934103053e-05,4.000000000000001e-06,8.470329472543003e-22,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_2,T7,4346.55941216508,195.9467534565611,17.83382030343733,4.672725003795406,2.108710140597923,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,1.3552527156068805e-20,3.7180616740088105e-06,4.499434479225974e-07,2.7019089574155655e-06,1.7156477387614905e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.703524229074892e-05,1.4260588934103053e-05,4.000000000000001e-06,8.470329472543003e-22,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_2,Pz,27.299314785338087,8.538562519668584,11.348285855720986,2.671865408962389,1.1844607087591585,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,1.3552527156068805e-20,3.7180616740088105e-06,4.499434479225974e-07,2.7019089574155655e-06,1.7156477387614905e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.703524229074892e-05,1.4260588934103053e-05,4.000000000000001e-06,8.470329472543003e-22,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_2,T8,42.28934251947673,13.177350897163835,10.745707937169444,3.739047656628547,1.9655567370183282,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,1.3552527156068805e-20,3.7180616740088105e-06,4.499434479225974e-07,2.7019089574155655e-06,1.7156477387614905e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.703524229074892e-05,1.4260588934103053e-05,4.000000000000001e-06,8.470329472543003e-22,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_2,AF4,343.49060490168023,74.15055423647745,29.031224995999185,2.9942627145022405,1.3261734777376255,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,1.3552527156068805e-20,3.7180616740088105e-06,4.499434479225974e-07,2.7019089574155655e-06,1.7156477387614905e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.703524229074892e-05,1.4260588934103053e-05,4.000000000000001e-06,8.470329472543003e-22,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_3,AF3,116.54296895374796,22.932222383109245,25.76339579468663,2.588744151535009,1.2093614918985305,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,0.00010000000000000003,4.0657581468206416e-20,4.0000000000000015e-06,1.6940658945086007e-21,3.439353099730458e-06,1.0489186380662916e-06,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,9.542641509433964e-05,8.649188786428249e-06,4.0000000000000015e-06,1.6940658945086007e-21,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_3,T7,444.3320086100435,56.74076863831913,19.99867003940382,3.2933643607388845,2.2359933464366906,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,0.00010000000000000003,4.0657581468206416e-20,4.0000000000000015e-06,1.6940658945086007e-21,3.439353099730458e-06,1.0489186380662916e-06,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,9.542641509433964e-05,8.649188786428249e-06,4.0000000000000015e-06,1.6940658945086007e-21,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_3,Pz,46.92440900278219,15.488887762511139,19.657033775774536,2.667573882048513,1.5042763083136577,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,0.00010000000000000003,4.0657581468206416e-20,4.0000000000000015e-06,1.6940658945086007e-21,3.439353099730458e-06,1.0489186380662916e-06,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,9.542641509433964e-05,8.649188786428249e-06,4.0000000000000015e-06,1.6940658945086007e-21,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_3,T8,65.57014877335448,14.908202022426472,13.683156254882114,2.795050005701651,1.4396473703845978,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,0.00010000000000000003,4.0657581468206416e-20,4.0000000000000015e-06,1.6940658945086007e-21,3.439353099730458e-06,1.0489186380662916e-06,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,9.542641509433964e-05,8.649188786428249e-06,4.0000000000000015e-06,1.6940658945086007e-21,8.200000000000003e-05,2.710505431213761e-20
2_(24),Stroop Colour Word Test(SCWT),Segment_3,AF4,121.85599311488666,23.062264233143857,26.10741050438903,2.625493423902657,1.328407783133697,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,0.00010000000000000003,4.0657581468206416e-20,4.0000000000000015e-06,1.6940658945086007e-21,3.439353099730458e-06,1.0489186380662916e-06,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,9.542641509433964e-05,8.649188786428249e-06,4.0000000000000015e-06,1.6940658945086007e-21,8.200000000000003e-05,2.710505431213761e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_1,AF3,179.74270978160231,26.43757412873079,10.293766821306894,2.1965641058655807,0.6830147817549314,4.0000000000000015e-06,1.6940658945086007e-21,2.974663072776281e-06,9.99678968528827e-07,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,9.128463611859839e-05,8.497271232495028e-06,3.8722371967655e-06,3.3382550733004715e-07,1.2517520215633427e-06,8.88207196976057e-07,3.837735849056605e-06,3.686929566211089e-07,3.7892183288409712e-06,5.584848421482329e-07,3.975741239892184e-06,1.5385146299547523e-07,7.387762803234501e-05,1.3156229429833881e-05,4.0000000000000015e-06,1.6940658945086007e-21,8.200000000000003e-05,2.710505431213761e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_1,T7,1138.988219036556,138.56046629452018,50.206118427620204,25.75156967495762,17.250952318135127,4.0000000000000015e-06,1.6940658945086007e-21,2.974663072776281e-06,9.99678968528827e-07,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,9.128463611859839e-05,8.497271232495028e-06,3.8722371967655e-06,3.3382550733004715e-07,1.2517520215633427e-06,8.88207196976057e-07,3.837735849056605e-06,3.686929566211089e-07,3.7892183288409712e-06,5.584848421482329e-07,3.975741239892184e-06,1.5385146299547523e-07,7.387762803234501e-05,1.3156229429833881e-05,4.0000000000000015e-06,1.6940658945086007e-21,8.200000000000003e-05,2.710505431213761e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_1,Pz,37.00214290683293,8.045187545580921,7.0450373537675945,1.5157342431977392,0.6371443900322126,4.0000000000000015e-06,1.6940658945086007e-21,2.974663072776281e-06,9.99678968528827e-07,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,9.128463611859839e-05,8.497271232495028e-06,3.8722371967655e-06,3.3382550733004715e-07,1.2517520215633427e-06,8.88207196976057e-07,3.837735849056605e-06,3.686929566211089e-07,3.7892183288409712e-06,5.584848421482329e-07,3.975741239892184e-06,1.5385146299547523e-07,7.387762803234501e-05,1.3156229429833881e-05,4.0000000000000015e-06,1.6940658945086007e-21,8.200000000000003e-05,2.710505431213761e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_1,T8,48.7438785775601,10.604627874775517,6.475175949408571,2.018095912594377,0.9554234721825583,4.0000000000000015e-06,1.6940658945086007e-21,2.974663072776281e-06,9.99678968528827e-07,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,9.128463611859839e-05,8.497271232495028e-06,3.8722371967655e-06,3.3382550733004715e-07,1.2517520215633427e-06,8.88207196976057e-07,3.837735849056605e-06,3.686929566211089e-07,3.7892183288409712e-06,5.584848421482329e-07,3.975741239892184e-06,1.5385146299547523e-07,7.387762803234501e-05,1.3156229429833881e-05,4.0000000000000015e-06,1.6940658945086007e-21,8.200000000000003e-05,2.710505431213761e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_1,AF4,103.92977308500633,23.748712764846726,10.836384114599769,2.499728707578596,0.9101816445623502,4.0000000000000015e-06,1.6940658945086007e-21,2.974663072776281e-06,9.99678968528827e-07,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,4.0000000000000015e-06,1.6940658945086007e-21,9.128463611859839e-05,8.497271232495028e-06,3.8722371967655e-06,3.3382550733004715e-07,1.2517520215633427e-06,8.88207196976057e-07,3.837735849056605e-06,3.686929566211089e-07,3.7892183288409712e-06,5.584848421482329e-07,3.975741239892184e-06,1.5385146299547523e-07,7.387762803234501e-05,1.3156229429833881e-05,4.0000000000000015e-06,1.6940658945086007e-21,8.200000000000003e-05,2.710505431213761e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_2,AF3,155.802141389312,16.62706427814111,13.812982688252454,2.174961184243992,0.6165855376532455,4e-06,0.0,2e-06,0.0,4e-06,0.0,4e-06,0.0,4e-06,0.0,8.299999999999998e-05,1.3552527156068805e-20,4e-06,0.0,1.3780663780663782e-06,6.479478193082628e-07,4e-06,0.0,4e-06,0.0,4e-06,0.0,7.802453102453101e-05,5.183582554466104e-06,4e-06,0.0,8.200000000000003e-05,2.710505431213761e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_2,T7,1614.3862004341274,264.4291673333333,103.7595801946588,31.977758355452547,16.113996091247497,4e-06,0.0,2e-06,0.0,4e-06,0.0,4e-06,0.0,4e-06,0.0,8.299999999999998e-05,1.3552527156068805e-20,4e-06,0.0,1.3780663780663782e-06,6.479478193082628e-07,4e-06,0.0,4e-06,0.0,4e-06,0.0,7.802453102453101e-05,5.183582554466104e-06,4e-06,0.0,8.200000000000003e-05,2.710505431213761e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_2,Pz,14.897318230415783,9.369164828470788,9.526893846079536,1.9055476533759848,0.5164200615139544,4e-06,0.0,2e-06,0.0,4e-06,0.0,4e-06,0.0,4e-06,0.0,8.299999999999998e-05,1.3552527156068805e-20,4e-06,0.0,1.3780663780663782e-06,6.479478193082628e-07,4e-06,0.0,4e-06,0.0,4e-06,0.0,7.802453102453101e-05,5.183582554466104e-06,4e-06,0.0,8.200000000000003e-05,2.710505431213761e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_2,T8,28.134506562615,14.383503673730441,11.773577244675398,2.2341017913505654,0.9583682179041584,4e-06,0.0,2e-06,0.0,4e-06,0.0,4e-06,0.0,4e-06,0.0,8.299999999999998e-05,1.3552527156068805e-20,4e-06,0.0,1.3780663780663782e-06,6.479478193082628e-07,4e-06,0.0,4e-06,0.0,4e-06,0.0,7.802453102453101e-05,5.183582554466104e-06,4e-06,0.0,8.200000000000003e-05,2.710505431213761e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_2,AF4,62.99166184636681,14.568820641959714,13.007944237651786,2.9022987413021415,0.8487441194972326,4e-06,0.0,2e-06,0.0,4e-06,0.0,4e-06,0.0,4e-06,0.0,8.299999999999998e-05,1.3552527156068805e-20,4e-06,0.0,1.3780663780663782e-06,6.479478193082628e-07,4e-06,0.0,4e-06,0.0,4e-06,0.0,7.802453102453101e-05,5.183582554466104e-06,4e-06,0.0,8.200000000000003e-05,2.710505431213761e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_3,AF3,29.193532606372525,15.961970616474892,28.75552060778349,2.258971231431594,0.5987173552452006,4.000000000000001e-06,8.470329472543003e-22,2.0000000000000003e-06,4.235164736271502e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.299999999999998e-05,1.3552527156068805e-20,4.000000000000001e-06,8.470329472543003e-22,1.9581769436997323e-06,2.0018463542932732e-07,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.266541554959783e-05,1.6014770834346196e-06,4.000000000000001e-06,8.470329472543003e-22,8.200000000000004e-05,4.0657581468206416e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_3,T7,280.33592288331783,82.79658086424534,62.384506183943245,26.690916663626183,19.53162467382866,4.000000000000001e-06,8.470329472543003e-22,2.0000000000000003e-06,4.235164736271502e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.299999999999998e-05,1.3552527156068805e-20,4.000000000000001e-06,8.470329472543003e-22,1.9581769436997323e-06,2.0018463542932732e-07,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.266541554959783e-05,1.6014770834346196e-06,4.000000000000001e-06,8.470329472543003e-22,8.200000000000004e-05,4.0657581468206416e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_3,Pz,20.85472785521341,14.902113789556934,17.956392412733372,2.2070060391136854,0.5564828198505958,4.000000000000001e-06,8.470329472543003e-22,2.0000000000000003e-06,4.235164736271502e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.299999999999998e-05,1.3552527156068805e-20,4.000000000000001e-06,8.470329472543003e-22,1.9581769436997323e-06,2.0018463542932732e-07,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.266541554959783e-05,1.6014770834346196e-06,4.000000000000001e-06,8.470329472543003e-22,8.200000000000004e-05,4.0657581468206416e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_3,T8,17.94397971055454,11.358709019509327,9.69730745968061,2.6101923156500293,0.8722436907986512,4.000000000000001e-06,8.470329472543003e-22,2.0000000000000003e-06,4.235164736271502e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.299999999999998e-05,1.3552527156068805e-20,4.000000000000001e-06,8.470329472543003e-22,1.9581769436997323e-06,2.0018463542932732e-07,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.266541554959783e-05,1.6014770834346196e-06,4.000000000000001e-06,8.470329472543003e-22,8.200000000000004e-05,4.0657581468206416e-20
2_(14),Stroop Colour Word Test(SCWT),Segment_3,AF4,30.295760694577094,15.506761832639048,25.343794688126437,2.5355392684611124,0.6384550994129964,4.000000000000001e-06,8.470329472543003e-22,2.0000000000000003e-06,4.235164736271502e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.299999999999998e-05,1.3552527156068805e-20,4.000000000000001e-06,8.470329472543003e-22,1.9581769436997323e-06,2.0018463542932732e-07,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,8.266541554959783e-05,1.6014770834346196e-06,4.000000000000001e-06,8.470329472543003e-22,8.200000000000004e-05,4.0657581468206416e-20
2_(16),Stroop Colour Word Test(SCWT),Segment_1,AF3,800.9976247477208,49.739335255005415,10.976407592949828,4.844980400145659,2.3533561423427627,4.000000000000001e-06,8.470329472543003e-22,1.057692307692308e-06,4.1200548626208743e-07,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,7.548076923076923e-05,3.4333790521840614e-06,3.4508547008547006e-06,4.975788777389158e-07,4.05982905982906e-08,1.9735771937977834e-07,3.1730769230769224e-06,6.008910215037879e-07,2.9252136752136748e-06,5.962533997689787e-07,3.5534188034188034e-06,4.971382417812003e-07,5.114743589743591e-05,9.476785279689726e-06,4.000000000000001e-06,8.470329472543003e-22,9.500000000000002e-05,2.710505431213761e-20
2_(16),Stroop Colour Word Test(SCWT),Segment_1,T7,9676.045587673634,597.9725805471323,94.98709649893273,33.833758695426376,19.45228570567748,4.000000000000001e-06,8.470329472543003e-22,1.057692307692308e-06,4.1200548626208743e-07,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,7.548076923076923e-05,3.4333790521840614e-06,3.4508547008547006e-06,4.975788777389158e-07,4.05982905982906e-08,1.9735771937977834e-07,3.1730769230769224e-06,6.008910215037879e-07,2.9252136752136748e-06,5.962533997689787e-07,3.5534188034188034e-06,4.971382417812003e-07,5.114743589743591e-05,9.476785279689726e-06,4.000000000000001e-06,8.470329472543003e-22,9.500000000000002e-05,2.710505431213761e-20
2_(16),Stroop Colour Word Test(SCWT),Segment_1,Pz,384.8206782544235,38.49438319664648,25.91677150495303,6.0644870285990224,2.211742681503606,4.000000000000001e-06,8.470329472543003e-22,1.057692307692308e-06,4.1200548626208743e-07,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,7.548076923076923e-05,3.4333790521840614e-06,3.4508547008547006e-06,4.975788777389158e-07,4.05982905982906e-08,1.9735771937977834e-07,3.1730769230769224e-06,6.008910215037879e-07,2.9252136752136748e-06,5.962533997689787e-07,3.5534188034188034e-06,4.971382417812003e-07,5.114743589743591e-05,9.476785279689726e-06,4.000000000000001e-06,8.470329472543003e-22,9.500000000000002e-05,2.710505431213761e-20
