Participant,Scenario,Segment,Channel,Brain_PC1,Brain_PC2,Brain_PC3,Brain_PC4,Brain_PC5,Brain_PC6,Brain_PC7,Brain_PC8,Brain_PC9,Brain_PC10,Brain_PC11,Brain_PC12,Brain_PC13,Brain_PC14,Brain_PC15,Brain_PC16,Brain_PC17,Brain_PC18,Brain_PC19,Brain_PC20,BATTERY_mean,BATTERY_std
2_(12),Stroop Colour Word Test(SCWT),Segment_2,T8,-6.511774763653105,0.7065389212579423,0.4098260026857192,1.098770365480882,-2.945454709971592,3.6177202932462085,-1.8625169989971233,-0.7162268791567286,-0.7356478203622656,-0.5039041907756827,-1.949557392331588,-1.8430653705774962,0.11154933101451302,0.33836171088411743,-0.621551565633415,-0.26989544716380837,0.6626413687942978,0.18121263528183393,1.5352514888783981,1.1263466867049394,1.0000000000000002e-06,2.117582368135752e-22
2_(12),Stroop Colour Word Test(SCWT),Segment_2,AF4,-5.888679328824985,0.3543238820886352,0.7476121541428679,0.6845524347206265,-3.4643733515804787,2.914247959799374,-1.9393783050345723,-0.796212648000577,-0.5605926177233167,-0.14893912604715842,-2.1952771813766914,-1.7492829260520202,0.11427686901841659,0.2862826620287257,-0.6445909290229876,-0.22443000461277424,0.6632288214080824,0.09720588877502596,1.565845377360627,1.0179833368824842,1.0000000000000002e-06,2.117582368135752e-22
2_(12),Stroop Colour Word Test(SCWT),Segment_3,AF3,-1.2146182176369915,1.0150397461208265,-0.14372913945506113,-0.5540876140862445,-3.937181375960591,-0.8536273669612532,-0.7055529358972448,-0.44533837802982695,-0.6354155902722245,0.547741819645954,-0.1973975777673238,0.561251785454871,-0.2938487341724214,0.8820058295622498,0.6910756571818608,-0.14415294423511144,0.12665247990205936,-0.12162664883853161,-0.3910620296517655,0.22375922605651402,1.0000000000000002e-06,2.117582368135752e-22
2_(12),Stroop Colour Word Test(SCWT),Segment_3,T7,-4.139406574526999,2.528567635422503,-1.7962109834326054,1.3664324006389357,-1.2276291069775358,2.331654918750533,-0.6046372287194127,0.5793296138536204,-1.107126017163948,0.6024750999082503,-0.1730136417715957,0.5664232156320798,-0.27738369514293004,0.7675504500283058,0.8496089301192669,-0.24907716239821312,0.09233258347742607,-0.31665135145218054,-0.38418555231429335,0.1766426392981146,1.0000000000000002e-06,2.117582368135752e-22
2_(12),Stroop Colour Word Test(SCWT),Segment_3,Pz,-1.1677359207605091,0.9877025664735324,-0.11808399948811808,-0.5848775643319895,-3.9739908973437634,-0.9062452889076117,-0.7142099217552422,-0.4465939500346617,-0.617143196275934,0.5887512129048144,-0.22422941034428767,0.5690655520849198,-0.29368179858587373,0.8780805707000027,0.6902592432986194,-0.14454875348559998,0.13631974552067866,-0.07699863086688108,-0.3970172298613971,0.22323465946996177,1.0000000000000002e-06,2.117582368135752e-22
2_(12),Stroop Colour Word Test(SCWT),Segment_3,T8,-2.4646571284560403,1.5548269846043976,-0.8831212643041189,0.24309333933702915,-2.5618093581785844,0.4147252512360765,-0.9003654986839729,0.5159005180987366,-0.47831152949320405,2.0057136501047506,-1.1180639869277953,0.8809827801363701,-0.24344988730008008,0.6013423797636579,0.7987691963579866,-0.2260058575950518,0.27399615661558635,0.507200342738091,-0.4100099136456219,0.14517377913565524,1.0000000000000002e-06,2.117582368135752e-22
2_(12),Stroop Colour Word Test(SCWT),Segment_3,AF4,-1.3159430767996594,1.0706164867524581,-0.19937939900621612,-0.4902410820856165,-3.8509491550817367,-0.745806965116355,-0.6965549416871814,-0.42421158801593856,-0.658551556942235,0.5116362353000811,-0.17468738213999288,0.5561929828863331,-0.28956761418198806,0.8834336969434161,0.6928755120725336,-0.14952662380595755,0.11200517684980887,-0.17275380198831558,-0.37497645122534035,0.24459322304703532,1.0000000000000002e-06,2.117582368135752e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_1,AF3,1.975542928870562,1.2404177474104945,1.8365027664382063,-0.5257476030697703,-0.6083510107106962,-0.07949276406646096,-0.03709706259215784,-0.020496961443132046,-0.6921529401148396,0.21053507096521304,-0.06270916854579281,-0.17320980455023696,0.13382828475906272,-0.17627021883464758,0.2986092923908484,-0.11547951769174714,-0.03543753815335208,-0.03818193589060489,-0.12466300788945626,0.12875690076188162,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_1,T7,2.0354330940057968,1.2095348577790956,1.8703749030031327,-0.5654587430589403,-0.6644450915746064,-0.14556269373397995,-0.03933472704449986,-0.041714053218316206,-0.6828526905864198,0.2083537940483057,-0.06287458013529146,-0.17302435468229097,0.1342249197233179,-0.17436361520659685,0.2953154158943399,-0.11370660559591755,-0.03603339387302242,-0.04014055464577194,-0.12073672998395245,0.12901472669090847,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_1,Pz,1.9820573908035024,1.2347971399732625,1.8394025608867364,-0.5308324578590612,-0.6102029400451502,-0.08933555561350233,-0.04253026399131716,-0.011624744578810221,-0.6839985820630171,0.2403842593111635,-0.08254444963719682,-0.16593551930246622,0.13527403841764057,-0.1816817863403866,0.29912667155095674,-0.11587395130292619,-0.03365965777441617,-0.032182132231929325,-0.12096610887678448,0.1250254038054851,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_1,T8,1.8942412655109606,1.2700100592451682,1.7859080594456076,-0.4772495676644465,-0.508399681803253,-0.004341266637056653,-0.05888107235634949,0.06679157414672529,-0.6666923618031388,0.3727196794542522,-0.16920037268584592,-0.13134047814736796,0.14067553483563755,-0.20932393555460635,0.30445116006820244,-0.11419668811507988,-0.04002118768080614,-0.07013798346683264,-0.11206151022534576,0.11758962343729018,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_1,AF4,1.9326963363194085,1.2630822553165415,1.812129288157301,-0.496870065278562,-0.5696008960856451,-0.03157238208408471,-0.033959768810908175,-0.008259535696961563,-0.7024274599427832,0.20283101753972105,-0.056451075358510946,-0.17500898734164302,0.1328650380566891,-0.17725683870076234,0.30127168486273326,-0.11516783303033032,-0.037111325758674714,-0.0529431285843536,-0.12489898408698273,0.11989397584259642,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_2,AF3,3.04658938880726,-0.48492256376908005,0.7956169284592556,0.1848897490868862,0.2959754888552987,-0.0236093537404704,0.0857989752834347,-0.255207801776202,-0.2340721325384148,-0.03774509145170609,-0.14424503926440035,0.07698062550972136,-0.1297158111015789,0.20096472979703314,0.38970050773281917,-0.4396934031606583,0.15657304117558848,-0.09729047856362885,0.044933765950680896,-0.04589481477788828,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_2,T7,3.0258089010403166,-0.4780635521820743,0.7818610678412939,0.19525821464069296,0.3217786633941173,-0.008118227819100703,0.0799757865806645,-0.23033186177672516,-0.22781069836425677,0.009243203203713527,-0.17737958613047797,0.09371429224050189,-0.12570431471839147,0.18776765831544143,0.38967642089133203,-0.43459823318883806,0.14032534450397702,-0.18122474563901506,0.06498544084007588,-0.05570383289529814,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_2,Pz,3.0308613806557445,-0.4754096034798883,0.787697714773755,0.19775633645126942,0.30778813784484826,-0.003467057380019894,0.08565837517661005,-0.2537683872738625,-0.2394884368369109,-0.04985970277297818,-0.13314286521031393,0.06847711039308964,-0.13117796201722828,0.20471178406570098,0.39419881413582925,-0.44828138904637627,0.17661868516846618,-0.005582504130758599,0.0364354337227706,-0.05292509188560781,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_2,T8,2.938985954305896,-0.43857998905053164,0.7320662429392706,0.25091337468224056,0.41433467544154035,0.08262000535597025,0.07009884822953429,-0.17286036751808365,-0.21864599465482648,0.08864056620813271,-0.22666663553360314,0.10861854797867539,-0.12282086454664438,0.1759116608408158,0.395570364446733,-0.44408132538540823,0.15533284288221536,-0.0967260769471916,0.05141332636947189,-0.03553837019148829,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_2,AF4,3.0525660611406216,-0.4874316995170181,0.7994685453030737,0.18101354779782247,0.289454962944258,-0.029548787830188376,0.08641165940122866,-0.25984449120435255,-0.23356774873629887,-0.04394389250061936,-0.14020434709093665,0.07484778149540323,-0.1297445007946608,0.20328642799026728,0.3890626135265527,-0.44100696296041475,0.1585076051755459,-0.08286246201286418,0.042195459690328854,-0.03884217708228952,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_3,AF3,1.5691939398502481,0.8702961813481684,1.199921906770635,-0.4364010383837214,-0.21224672040183096,-0.21516507917004238,0.1714179598413118,-0.7227651193134074,-0.8070893390299442,-0.05046415175962794,-0.17319540297724015,0.08385545020162002,-0.14727939842902557,0.23810792126369373,0.36966542547272035,-0.5372742467951561,-0.10037510533711783,-0.30749744640497984,-0.013701035984636118,0.08922715094139475,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_3,T7,1.6864389471071026,0.79548536672194,1.2614377415560718,-0.5095419069101955,-0.28886352678851074,-0.3437513455471307,0.13740890587551197,-0.6957401707358243,-0.7438246481015215,0.1338863970923747,-0.2887727660243593,0.11551906401761053,-0.15200453759608448,0.21778504619473318,0.37375234243941224,-0.5378741568716875,-0.04953546682690127,-0.09455251424081298,-0.058491275397382525,0.06066609468323804,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_3,Pz,1.6519351384158534,0.8143535739693937,1.243093860138208,-0.4861093803343849,-0.259868850529805,-0.3065445154677898,0.13578841516812423,-0.6850399142347393,-0.7494008587738662,0.12950399627461148,-0.2836409271728843,0.11016217541530987,-0.15038002530451683,0.21879088088511514,0.3786515425888651,-0.5494686194705896,-0.03243163357484405,-0.009995725185071896,-0.05692561503311239,0.06027555680820733,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_3,T8,1.5481520257565962,0.8566310008647712,1.179623482658469,-0.4276317524764708,-0.14202730937616687,-0.2115148843261381,0.1216905057085701,-0.5982753436666153,-0.7318607246723141,0.27136660884843167,-0.3821953796942821,0.15762544591220867,-0.13971767130386573,0.18415165707909878,0.37808172749939994,-0.537734842511997,-0.07595185924959173,-0.21226356905601523,-0.022326071640029414,0.06960180561574483,4.000000000000001e-06,8.470329472543003e-22
2_(3),Stroop Colour Word Test(SCWT),Segment_3,AF4,1.6086985862776633,0.8449223113701017,1.2207860857411588,-0.46142472250721034,-0.2386783892435304,-0.26043155694843306,0.15736439696644872,-0.7112574101853385,-0.7845661734049981,0.016864393884111897,-0.2155020605550321,0.09516292323594626,-0.1471419073870037,0.22969073875167095,0.37236435155641795,-0.5413072595995901,-0.07877368776778716,-0.21514076824300188,-0.021579871191680054,0.07569929640241643,4.000000000000001e-06,8.470329472543003e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_1,AF3,2.0594481915829435,-2.353790248413563,-1.7059381051033065,-3.379040059391006,1.1406942125094282,0.5340700872383434,1.005509646349318,0.7687058490852242,-0.5783659006360915,-0.4886743761856939,-0.4216762085013225,-0.6989762687251367,0.4962182638649135,-0.30641116704507826,-0.26470712539670643,0.36465007734379434,-0.014811905114618619,0.03517019149504077,-0.037850942280623426,0.029691770792016632,1.0000000000000004e-06,4.235164736271504e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_1,T7,2.0699663070666148,-2.364952596464683,-1.7016842477358296,-3.3871397552000206,1.1430290527810785,0.5183510538579743,0.9930628097385634,0.7925081041086324,-0.5569735702876539,-0.4125118169226657,-0.47128041874997306,-0.6822635464413227,0.49797741353978164,-0.31748660549360125,-0.2637108462166082,0.3636377416150272,-0.006362759157502296,0.07519129213472579,-0.04325806630294944,0.03180284032397835,1.0000000000000004e-06,4.235164736271504e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_1,Pz,2.1749778605596113,-2.416651274348539,-1.642162519041933,-3.4549912661296744,1.0389976968387047,0.4050873632984345,0.994088798999615,0.7437674780047139,-0.5525786670415432,-0.4513853786433464,-0.4479058942805719,-0.6900468014264943,0.4966648319179313,-0.3108441003936649,-0.26806050437965884,0.36855823231650137,-0.008788170948543018,0.049756759973458846,-0.03047815858333787,0.009479367876688287,1.0000000000000004e-06,4.235164736271504e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_1,T8,2.0086361738035645,-2.3435917776999506,-1.7406538269723275,-3.3507544917459047,1.2199481420936085,0.5738571763711968,0.9752523701978407,0.8625686077300398,-0.5371006692072117,-0.28019568510432097,-0.5584408173736436,-0.6469626396609515,0.5033174323901015,-0.3460766588475977,-0.2588352620229121,0.36721562393786494,-0.013567459763198631,0.02461479677462835,-0.028069739505653904,0.011509709513596915,1.0000000000000004e-06,4.235164736271504e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_1,AF4,2.0840417716150488,-2.370769183806702,-1.6935829768234423,-3.3958267697171314,1.126303396026444,0.5036449060033534,0.9951916574917096,0.7809128140068989,-0.5614197120757144,-0.43311377578643356,-0.45806897947244307,-0.686490941863033,0.4975311781631787,-0.3153696868321852,-0.2638644886531734,0.3647039370735317,-0.008254129771866582,0.05906402842013191,-0.036590580762852,0.020260471792961567,1.0000000000000004e-06,4.235164736271504e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_2,AF3,1.5793984113568775,-1.5137462771155548,-1.229793900815935,-3.716002505123244,0.9041079909599616,0.45674412522964475,0.8258427281864069,1.092701339854645,0.15974686107648298,-0.6096812771197789,-0.474314471103508,-0.6722808792299,0.5579472321747112,-0.09240144062898963,0.19609391118103742,-0.08331750586652911,0.24111132909770952,-0.14756228471682603,-0.10150602638526031,-8.612686278436554e-05,1.0000000000000002e-06,2.117582368135752e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_2,T7,1.5742198399102574,-1.5206661135694575,-1.238073066320287,-3.7125087530137795,0.9256355805461898,0.45334935350698763,0.8048777372348747,1.1415917811247402,0.17792784431867945,-0.4914075986917469,-0.550160357151686,-0.6431303961458151,0.5600354772662967,-0.12154809534896197,0.20505510667748444,-0.07894448399704304,0.24826628226797195,-0.17087691058196855,-0.07584407359365729,-0.08049872322372037,1.0000000000000002e-06,2.117582368135752e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_2,Pz,1.8363246968003546,-1.6415688146420502,-1.0832658969562396,-3.88296954745329,0.6557246521671207,0.18214209555553043,0.8286507552940757,0.9774435570516677,0.18274037851247144,-0.6844536179541398,-0.43060634808687326,-0.6884998943729008,0.5535799993691964,-0.07145312720275425,0.18085873536283553,-0.07141976666434738,0.23711371416010338,-0.16632016960548876,-0.10189422255530335,-5.1202216029335386e-05,1.0000000000000002e-06,2.117582368135752e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_2,T8,1.4974801242871139,-1.4906647113020333,-1.2849175470206322,-3.6650627296926115,1.0168036390996198,0.5285389487509939,0.7889927934327949,1.213781868371591,0.19624601820259385,-0.3649446370711339,-0.6320654999244703,-0.6120678035989859,0.563895606684321,-0.14598539371860042,0.21036599435537362,-0.07846689252925623,0.24849968116520285,-0.17605142485847594,-0.07592642880049048,-0.08492748133712219,1.0000000000000002e-06,2.117582368135752e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_2,AF4,1.5810419284008799,-1.520919837668856,-1.2314135617007427,-3.7176460813456274,0.9152621507273209,0.45031194325760354,0.8125886169209802,1.1224828112093226,0.1780275518924246,-0.5283771933165173,-0.5267296368768983,-0.6537776848979656,0.5592019671063465,-0.10718070888803302,0.1992083259530571,-0.08244323629168351,0.24861772211907332,-0.12710828529596466,-0.10072481231704446,-0.019207516828370453,1.0000000000000002e-06,2.117582368135752e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_3,AF3,2.163218247627861,-2.4095271117121992,-1.6481793705480223,-3.4468474722731126,1.0485045665410195,0.4198564449568021,0.9970842954091829,0.7425698737924984,-0.556305462952158,-0.46403614710627145,-0.4391252071608851,-0.6939161057043461,0.49574215380060904,-0.30735571929122024,-0.2683142409406756,0.36770407066038296,-0.00787677417548399,0.06062700870969941,-0.037837516714033806,0.019599292595277325,1.0000000000000002e-06,2.117582368135752e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_3,T7,2.197756361190722,-2.429206432113785,-1.6293931183995287,-3.4708527029581107,1.0190530172271997,0.3782859493426969,0.9910151061979116,0.7399412934988256,-0.5455649489997917,-0.4403768728087718,-0.4560956801919509,-0.6869332719040252,0.49808273255852387,-0.31211546211310165,-0.2693461853719459,0.3681109361685421,-0.008717425847859337,0.0532394152980939,-0.02641682394018187,0.01277461552611709,1.0000000000000002e-06,2.117582368135752e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_3,Pz,2.279458221708344,-2.4663284402456807,-1.5819393089970724,-3.523050259503858,0.9326395367505418,0.29386034489597934,0.9998350929574525,0.6860238319777524,-0.5513083402509537,-0.5124707164256738,-0.41086161942533816,-0.7023275068907637,0.4951696611109515,-0.2986466476384539,-0.2751514204548894,0.37403742527949296,-0.01665175819280379,0.01286983545127373,-0.02283331931278222,0.008005917598564012,1.0000000000000002e-06,2.117582368135752e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_3,T8,2.077690525043491,-2.3834037294307473,-1.7047808561444613,-3.3956964004355332,1.1612319171170993,0.4929275006471114,0.962656018075035,0.8593730259082122,-0.5228355092642532,-0.23382668937294004,-0.5895992613133202,-0.6338139133926738,0.5044825219005199,-0.36003846538892514,-0.25634345387449453,0.372808502270319,-0.011876163698171847,-0.011712761235244694,0.0003730955648622156,-0.05365432958143773,1.0000000000000002e-06,2.117582368135752e-22
2_(6),Stroop Colour Word Test(SCWT),Segment_3,AF4,2.197508588782248,-2.4243433413886537,-1.6272289649765534,-3.4686456819324243,1.0110111826164885,0.38508453681507526,1.0006004227563934,0.717472154747828,-0.5573659500439251,-0.4992578032359999,-0.4163177124166706,-0.7039633865417972,0.4950017115609726,-0.2981299275250468,-0.2706834321432602,0.364832335861305,-0.002966059111365546,0.0946252343357206,-0.042611661896612044,0.032855882332819504,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_1,AF3,1.5457749317846925,1.3893414790761913,1.433494074969523,0.07635647596306741,0.27189402655732836,0.3922547590617569,-0.047358933546841876,0.31694379482643886,-0.008000002448320647,-0.3079168736486417,0.4698955242231647,-0.34735107345876964,-0.18705017070970503,-0.6441479528184336,0.028368382427401695,0.18813715339588474,0.013456006159382576,0.010561511687657142,-0.18247209100276127,0.04206912698487561,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_1,T7,1.788581892460667,1.1837761630179413,1.5409802872968044,-0.12492346320393843,0.19609745324792874,0.01985265196802115,-0.22135322604210858,0.6143095913252234,0.27947680316367723,0.724823104123833,-0.23323630765602718,-0.06486585257916416,-0.1289866789030103,-0.8408330822811914,0.021996392703123674,0.21632469225669784,-0.04031701084476762,-0.2894843405410452,-0.011014188883499004,-0.021756620735536556,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_1,Pz,2.063327404321063,1.0870836441581615,1.7164902642419462,-0.2899611188664169,-0.1452251016066113,-0.23022274573651735,-0.14370456161081405,0.30512396161399147,0.20083251849502148,0.15074044145925272,0.1440140559728906,-0.21936927764853503,-0.15078885323967006,-0.7110936198147081,-0.0028417779112522843,0.19642206883633256,-0.006280417412222051,-0.025673383779532506,-0.09034719718586287,0.11047862959760384,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_1,T8,1.9895815488653283,1.1175461988205528,1.672257247335849,-0.24529199877455418,-0.06128584773048416,-0.15840120544685493,-0.15580530569663473,0.36682052865681225,0.2146314047969895,0.25205018061346873,0.07737434225176829,-0.19287171902665717,-0.14592500641806222,-0.7313253621612007,0.0005520377417501264,0.19637026069260965,-0.011736985120136052,-0.048911589274713146,-0.08542372378510799,0.11669341625856132,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_1,AF4,1.6141313831908526,1.3465179904506264,1.470388945506216,0.023826020384964966,0.22255357961568636,0.30387029065055604,-0.06496608482580783,0.3283712851597761,0.03253313830820788,-0.2082298388797436,0.39808733218116554,-0.31712560944192525,-0.17762463569204268,-0.6593323361387602,0.020510106153536517,0.19068243850616132,-0.0017623869003473077,-0.03450194678493101,-0.16286921034867421,0.0785793031867065,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_2,AF3,1.0979696608773912,2.303833319740198,2.169336023674303,-0.5938795780895567,-0.6270860871607151,0.37151320804796123,-0.17470634776616215,0.39129531680023233,-0.5710889273531534,0.24070178281339547,0.014837902326932391,-0.12592090093091443,-0.058975938623196576,-0.28922424985491535,0.301409206291845,-0.10269240628883369,0.06933801445276047,0.31172768938779744,-0.19147403098626853,0.02927850452210605,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_2,T7,1.278757574383465,2.1758531492744106,2.2577456323590877,-0.7373665089779363,-0.7255440797287246,0.12930051521497105,-0.23345584300183486,0.47916263048389096,-0.4349964698207288,0.6616736364246971,-0.28336428579442596,0.008106663608160248,-0.03617119402571708,-0.3663349252646383,0.27482340014584833,-0.053641715619409114,-0.03036148331506262,-0.13686234894007138,-0.1321170961897012,0.08103416568971884,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_2,Pz,1.2442198376555582,2.218197471183946,2.2491361040283784,-0.6967769518766935,-0.743430983440654,0.1976328515135649,-0.2005562466414841,0.38770665827831363,-0.511633435156649,0.37105826141900067,-0.0773489509139363,-0.08989335465294364,-0.05056115331258012,-0.3070254358877582,0.29184556201789097,-0.097645198235979,0.06280291505392613,0.29741429695424837,-0.17491470905280687,0.05239365616972384,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_2,T8,1.2734618423978894,2.1898941994069063,2.2592733548429966,-0.7243816742203204,-0.7436656344052467,0.1506722902495501,-0.21806810861662154,0.43285684886452913,-0.471561842967535,0.5245166769570093,-0.18566941577540294,-0.03816942035760019,-0.04456985174501967,-0.33923149928666485,0.28341970139473255,-0.07147349285076987,0.01380781319811002,0.05715088595938977,-0.15252209473502243,0.05207572015391264,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_2,AF4,1.0525359575957838,2.3274454022899898,2.1440140997386554,-0.5633989254841857,-0.5880222619669594,0.41741169678638135,-0.18019143301573506,0.4119505081980066,-0.5785953289689757,0.24866060290133035,0.012211695185896328,-0.12783699384050687,-0.05545695032946548,-0.2945075748962558,0.3098524479891678,-0.11637654037187745,0.08866016280643793,0.39071156721041556,-0.17295178196341643,0.0025066328162425674,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_3,AF3,0.8258278199533999,2.7605578080306836,2.5261896769906396,-1.1069959052739304,-1.0491110677978672,-0.205865045927617,-0.22991582600451105,0.4055933710740267,-0.15632098917475631,0.37520185817664864,-0.06451030355090699,-0.20856301741013789,0.2705747664232553,-0.4189491280910402,0.3405880527389096,-0.17516795542144611,-0.03618930041322888,0.1351646407453201,-0.16260286459517082,0.06836342214477556,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_3,T7,0.8927793578434913,2.7218365169290744,2.56192713086797,-1.1573894513265643,-1.1023224174820754,-0.2861948817597749,-0.2324539681418998,0.3957494474425375,-0.13348197757938582,0.41631216887939454,-0.09944679644763964,-0.18645577449947315,0.2743008867204425,-0.42670755266535504,0.3278030729464143,-0.1556177943233726,-0.07981204455321793,-0.054380400632612375,-0.14915602760134467,0.09891621745528179,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_3,Pz,0.907568390937991,2.7194869373354544,2.5724685920846255,-1.163299245046287,-1.126477608377362,-0.295110249216336,-0.22472633613806473,0.3671582358058092,-0.14716553491480075,0.3508173146977765,-0.053956572471836,-0.20727048717588914,0.27044644793368544,-0.41275785815847926,0.3293538606305362,-0.16167477828921825,-0.06380919595234774,0.02000316404356442,-0.16009557367405952,0.09440847123621632,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_3,T8,0.8816243812889362,2.7247511623727805,2.5549710405564494,-1.1515415429634797,-1.0860072066755921,-0.2771662588729412,-0.23803207318248165,0.41331215995581394,-0.12423149723193659,0.4554132574366897,-0.12534013976362268,-0.17704692798023763,0.2762859445082618,-0.4327764587761234,0.32811835719728866,-0.15687363227117754,-0.07877614532068421,-0.04343643109359613,-0.1500948804377542,0.10804777192513326,1.0000000000000002e-06,2.117582368135752e-22
2_(1),Stroop Colour Word Test(SCWT),Segment_3,AF4,0.7907937579517024,2.7807040718094647,2.507125953698005,-1.0819007686385798,-1.0196891279673117,-0.16296814596358075,-0.223939329062143,0.40779532837754784,-0.1684348091619777,0.3490358370022946,-0.04516868585264328,-0.21717942077989832,0.2675831202279443,-0.41384178463164617,0.3427315884964294,-0.17647974979703093,-0.031508867706430695,0.1564139685293323,-0.17504328800041347,0.06882884188544033,1.0000000000000002e-06,2.117582368135752e-22
2_(10),Stroop Colour Word Test(SCWT),Segment_1,AF3,-6.372997497772526,-5.111191332812941,1.9312144631378492,-5.266627340294627,-2.532193918402279,1.161779531188004,-1.4714230132492327,-0.6435928068584528,-0.4126246633645596,-0.6285539768904731,0.5916123985681946,2.707696662291634,0.2793268975633326,0.5409038838780683,0.5208084200909213,0.395980357265642,0.4950005237478619,0.10706410058902709,0.40977720314736876,0.13149074407530606,1.0000000000000004e-06,4.235164736271504e-22
2_(10),Stroop Colour Word Test(SCWT),Segment_1,T7,-5.937897720902904,-5.34391154229247,2.1748998642897854,-5.560121847299216,-2.9230325153925714,0.6711226718510894,-1.5045579830510831,-0.7581506841429833,-0.3150827416480141,-0.5333009382849102,0.5151307496683065,2.738377091052957,0.28862287360154937,0.5360514792680912,0.4956958707828069,0.4092529709777744,0.48613116088184866,0.08290887608576752,0.4459090053162842,0.15086977364523124,1.0000000000000004e-06,4.235164736271504e-22
2_(10),Stroop Colour Word Test(SCWT),Segment_1,Pz,-7.266814525619982,-4.814098301843764,1.3689486783785112,-4.750618025728278,-1.3718430754246314,1.958029990320453,-1.7640303732103304,0.44670936987134874,-0.019630866067002282,1.5349282867200298,-0.8363538102460198,3.2641700286390947,0.37334755514272694,0.12592104514108854,0.5746649650135136,0.4098109886972863,0.43514152433904224,-0.19985742646287682,0.5248821009990636,0.14704855399602124,1.0000000000000004e-06,4.235164736271504e-22
2_(10),Stroop Colour Word Test(SCWT),Segment_1,T8,-6.227667481849021,-5.205326794449834,2.0076398920741503,-5.376932680454432,-2.632364345903401,0.971407234926148,-1.5172605552063756,-0.6029474497915861,-0.32246769490792226,-0.37826023586190866,0.4156501794183401,2.7797254298353686,0.2993498758233507,0.4979881679307615,0.50974846217716,0.40094162037280184,0.47252719410690563,0.026735705487913507,0.46273998154171697,0.16360386521137416,1.0000000000000004e-06,4.235164736271504e-22
