Participant,Scenario,Segment,Channel,Delta,Theta,Alpha,Beta,Gamma,CQ_AF3_mean,CQ_AF3_std,CQ_T7_mean,CQ_T7_std,CQ_Pz_mean,CQ_Pz_std,CQ_T8_mean,CQ_T8_std,CQ_AF4_mean,CQ_AF4_std,CQ_OVERALL_mean,CQ_OVERALL_std,EQ_AF3_mean,EQ_AF3_std,EQ_T7_mean,EQ_T7_std,EQ_Pz_mean,EQ_Pz_std,EQ_T8_mean,EQ_T8_std,EQ_AF4_mean,EQ_AF4_std,EQ_OVERALL_mean,EQ_OVERALL_std,BATTERY_mean,BATTERY_std,BATTERY_PERCENT_mean,BATTERY_PERCENT_std
2_(19),Stroop Colour Word Test(SCWT),Segment_2,AF4,531.5852789895304,49.78207496582135,16.802420935558892,5.294441969452421,1.5670875484597988,4e-06,0.0,4e-06,0.0,4e-06,0.0,4e-06,0.0,4e-06,0.0,0.0001,4.0657581468206416e-20,3.629522431259045e-06,4.829326452009079e-07,0.0,0.0,4e-06,0.0,4e-06,0.0,4e-06,0.0,6.366570188133141e-05,4.346393806808172e-06,1e-06,0.0,1.4999999999999994e-05,5.082197683525802e-21
2_(19),Stroop Colour Word Test(SCWT),Segment_3,AF3,247.4183901955637,23.73438630084361,13.343048946715898,5.21935181700774,2.182728891091561,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,4.0657581468206416e-20,3.941652224147892e-06,2.3439989954183145e-07,1.1091854419410745e-07,3.1403124167503985e-07,3.978625072212595e-06,1.446307029972865e-07,3.963027151935299e-06,1.886951418841696e-07,3.852108607741191e-06,3.549922933734768e-07,6.556441363373773e-05,5.820617545213544e-06,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999994e-05,5.082197683525802e-21
2_(19),Stroop Colour Word Test(SCWT),Segment_3,T7,5372.48342228957,383.5512633257357,127.38120191288303,32.439855771745016,14.662186278057632,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,4.0657581468206416e-20,3.941652224147892e-06,2.3439989954183145e-07,1.1091854419410745e-07,3.1403124167503985e-07,3.978625072212595e-06,1.446307029972865e-07,3.963027151935299e-06,1.886951418841696e-07,3.852108607741191e-06,3.549922933734768e-07,6.556441363373773e-05,5.820617545213544e-06,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999994e-05,5.082197683525802e-21
2_(19),Stroop Colour Word Test(SCWT),Segment_3,Pz,54.90605215211016,9.391354754855769,6.126089721361518,2.8865835262412927,1.161276829525212,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,4.0657581468206416e-20,3.941652224147892e-06,2.3439989954183145e-07,1.1091854419410745e-07,3.1403124167503985e-07,3.978625072212595e-06,1.446307029972865e-07,3.963027151935299e-06,1.886951418841696e-07,3.852108607741191e-06,3.549922933734768e-07,6.556441363373773e-05,5.820617545213544e-06,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999994e-05,5.082197683525802e-21
2_(19),Stroop Colour Word Test(SCWT),Segment_3,T8,230.9488017363038,16.99095873450664,10.873458805467088,4.595347194513854,1.8196769538737647,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,4.0657581468206416e-20,3.941652224147892e-06,2.3439989954183145e-07,1.1091854419410745e-07,3.1403124167503985e-07,3.978625072212595e-06,1.446307029972865e-07,3.963027151935299e-06,1.886951418841696e-07,3.852108607741191e-06,3.549922933734768e-07,6.556441363373773e-05,5.820617545213544e-06,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999994e-05,5.082197683525802e-21
2_(19),Stroop Colour Word Test(SCWT),Segment_3,AF4,311.39463322889185,24.750590071941463,13.25539515854899,5.044373262562226,1.771011118948498,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,4.0657581468206416e-20,3.941652224147892e-06,2.3439989954183145e-07,1.1091854419410745e-07,3.1403124167503985e-07,3.978625072212595e-06,1.446307029972865e-07,3.963027151935299e-06,1.886951418841696e-07,3.852108607741191e-06,3.549922933734768e-07,6.556441363373773e-05,5.820617545213544e-06,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999994e-05,5.082197683525802e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_1,AF3,5372.48342228957,383.5512633257357,127.38120191288303,32.439855771745016,14.662186278057632,4.000000000000001e-06,8.470329472543003e-22,6.695278969957082e-07,1.1710998609917477e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,7.242918454935623e-05,9.577576087545458e-06,1.1523605150214591e-06,1.4897233111717968e-06,0.0,0.0,3.03862660944206e-06,1.1283554832724452e-06,8.905579399141628e-07,1.3453292710341717e-06,3.03862660944206e-06,1.1283554832724452e-06,1.6965665236051504e-05,1.6441302189623186e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999992e-05,6.776263578034403e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_1,T7,5372.48342228957,383.5512633257357,127.38120191288303,32.439855771745016,14.662186278057632,4.000000000000001e-06,8.470329472543003e-22,6.695278969957082e-07,1.1710998609917477e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,7.242918454935623e-05,9.577576087545458e-06,1.1523605150214591e-06,1.4897233111717968e-06,0.0,0.0,3.03862660944206e-06,1.1283554832724452e-06,8.905579399141628e-07,1.3453292710341717e-06,3.03862660944206e-06,1.1283554832724452e-06,1.6965665236051504e-05,1.6441302189623186e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999992e-05,6.776263578034403e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_1,Pz,356.56073763255665,59.25839342235807,33.95378701340816,15.785363691753783,6.995967356985546,4.000000000000001e-06,8.470329472543003e-22,6.695278969957082e-07,1.1710998609917477e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,7.242918454935623e-05,9.577576087545458e-06,1.1523605150214591e-06,1.4897233111717968e-06,0.0,0.0,3.03862660944206e-06,1.1283554832724452e-06,8.905579399141628e-07,1.3453292710341717e-06,3.03862660944206e-06,1.1283554832724452e-06,1.6965665236051504e-05,1.6441302189623186e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999992e-05,6.776263578034403e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_1,T8,5372.48342228957,383.5512633257357,127.38120191288303,32.439855771745016,14.662186278057632,4.000000000000001e-06,8.470329472543003e-22,6.695278969957082e-07,1.1710998609917477e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,7.242918454935623e-05,9.577576087545458e-06,1.1523605150214591e-06,1.4897233111717968e-06,0.0,0.0,3.03862660944206e-06,1.1283554832724452e-06,8.905579399141628e-07,1.3453292710341717e-06,3.03862660944206e-06,1.1283554832724452e-06,1.6965665236051504e-05,1.6441302189623186e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999992e-05,6.776263578034403e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_1,AF4,513.8602050155869,105.16827339083116,38.07281978940018,15.43023342046068,7.578793220438526,4.000000000000001e-06,8.470329472543003e-22,6.695278969957082e-07,1.1710998609917477e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,7.242918454935623e-05,9.577576087545458e-06,1.1523605150214591e-06,1.4897233111717968e-06,0.0,0.0,3.03862660944206e-06,1.1283554832724452e-06,8.905579399141628e-07,1.3453292710341717e-06,3.03862660944206e-06,1.1283554832724452e-06,1.6965665236051504e-05,1.6441302189623186e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999992e-05,6.776263578034403e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_2,AF3,5372.48342228957,383.5512633257357,127.38120191288303,32.439855771745016,7.530094700124732,3.4434782608695654e-06,1.243123492515266e-06,8.579710144927536e-07,1.2944033147318595e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,6.923768115942029e-05,1.3448615051256818e-05,3.043478260869566e-06,1.7062101626390072e-06,0.0,0.0,3.189855072463769e-06,1.4646209310772644e-06,2.226086956521739e-06,1.84183684102591e-06,3.282608695652174e-06,1.2796576219792551e-06,4.4030434782608696e-05,2.720923651969818e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999995e-05,3.3881317890172014e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_2,T7,5372.48342228957,383.5512633257357,127.38120191288303,32.439855771745016,14.662186278057632,3.4434782608695654e-06,1.243123492515266e-06,8.579710144927536e-07,1.2944033147318595e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,6.923768115942029e-05,1.3448615051256818e-05,3.043478260869566e-06,1.7062101626390072e-06,0.0,0.0,3.189855072463769e-06,1.4646209310772644e-06,2.226086956521739e-06,1.84183684102591e-06,3.282608695652174e-06,1.2796576219792551e-06,4.4030434782608696e-05,2.720923651969818e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999995e-05,3.3881317890172014e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_2,Pz,1654.9724681027783,187.0435362082669,97.13925063911891,24.14958307500177,7.721661272051326,3.4434782608695654e-06,1.243123492515266e-06,8.579710144927536e-07,1.2944033147318595e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,6.923768115942029e-05,1.3448615051256818e-05,3.043478260869566e-06,1.7062101626390072e-06,0.0,0.0,3.189855072463769e-06,1.4646209310772644e-06,2.226086956521739e-06,1.84183684102591e-06,3.282608695652174e-06,1.2796576219792551e-06,4.4030434782608696e-05,2.720923651969818e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999995e-05,3.3881317890172014e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_2,T8,5372.48342228957,383.5512633257357,127.38120191288303,32.439855771745016,9.944940296944909,3.4434782608695654e-06,1.243123492515266e-06,8.579710144927536e-07,1.2944033147318595e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,6.923768115942029e-05,1.3448615051256818e-05,3.043478260869566e-06,1.7062101626390072e-06,0.0,0.0,3.189855072463769e-06,1.4646209310772644e-06,2.226086956521739e-06,1.84183684102591e-06,3.282608695652174e-06,1.2796576219792551e-06,4.4030434782608696e-05,2.720923651969818e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999995e-05,3.3881317890172014e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_2,AF4,3773.03586383698,297.64617125761146,96.3428222698643,25.78404822951044,9.631829487803495,3.4434782608695654e-06,1.243123492515266e-06,8.579710144927536e-07,1.2944033147318595e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,6.923768115942029e-05,1.3448615051256818e-05,3.043478260869566e-06,1.7062101626390072e-06,0.0,0.0,3.189855072463769e-06,1.4646209310772644e-06,2.226086956521739e-06,1.84183684102591e-06,3.282608695652174e-06,1.2796576219792551e-06,4.4030434782608696e-05,2.720923651969818e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999995e-05,3.3881317890172014e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_3,AF3,214.99458151301263,19.21712877914645,10.081573946313092,2.741629094171332,1.2344744230885631,4.000000000000001e-06,8.470329472543003e-22,1.4991957104557644e-06,1.012588007909318e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,7.902788203753351e-05,8.187041029733877e-06,3.1849865951742632e-06,1.4064538383054444e-06,0.0,0.0,3.817694369973191e-06,8.068128425419088e-07,2.807506702412869e-06,1.743297375828834e-06,3.337265415549598e-06,1.066391287134214e-06,4.811528150134049e-05,2.6158807788596883e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999992e-05,6.776263578034403e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_3,T7,5372.48342228957,383.5512633257357,127.38120191288303,32.439855771745016,14.662186278057632,4.000000000000001e-06,8.470329472543003e-22,1.4991957104557644e-06,1.012588007909318e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,7.902788203753351e-05,8.187041029733877e-06,3.1849865951742632e-06,1.4064538383054444e-06,0.0,0.0,3.817694369973191e-06,8.068128425419088e-07,2.807506702412869e-06,1.743297375828834e-06,3.337265415549598e-06,1.066391287134214e-06,4.811528150134049e-05,2.6158807788596883e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999992e-05,6.776263578034403e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_3,Pz,27.82829101335024,10.78802273965622,9.086650020243887,2.6066414558877318,1.1197138590433682,4.000000000000001e-06,8.470329472543003e-22,1.4991957104557644e-06,1.012588007909318e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,7.902788203753351e-05,8.187041029733877e-06,3.1849865951742632e-06,1.4064538383054444e-06,0.0,0.0,3.817694369973191e-06,8.068128425419088e-07,2.807506702412869e-06,1.743297375828834e-06,3.337265415549598e-06,1.066391287134214e-06,4.811528150134049e-05,2.6158807788596883e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999992e-05,6.776263578034403e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_3,T8,82.2556384801773,42.60113744680109,72.80677797984619,25.170044082862983,11.833269923611477,4.000000000000001e-06,8.470329472543003e-22,1.4991957104557644e-06,1.012588007909318e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,7.902788203753351e-05,8.187041029733877e-06,3.1849865951742632e-06,1.4064538383054444e-06,0.0,0.0,3.817694369973191e-06,8.068128425419088e-07,2.807506702412869e-06,1.743297375828834e-06,3.337265415549598e-06,1.066391287134214e-06,4.811528150134049e-05,2.6158807788596883e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999992e-05,6.776263578034403e-21
2_(12),Stroop Colour Word Test(SCWT),Segment_3,AF4,598.5205725284993,23.882842280010365,13.53107747112574,3.877923732345428,1.46953767610379,4.000000000000001e-06,8.470329472543003e-22,1.4991957104557644e-06,1.012588007909318e-06,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,7.902788203753351e-05,8.187041029733877e-06,3.1849865951742632e-06,1.4064538383054444e-06,0.0,0.0,3.817694369973191e-06,8.068128425419088e-07,2.807506702412869e-06,1.743297375828834e-06,3.337265415549598e-06,1.066391287134214e-06,4.811528150134049e-05,2.6158807788596883e-05,1.0000000000000002e-06,2.1175823681357513e-22,1.4999999999999992e-05,6.776263578034403e-21
2_(3),Stroop Colour Word Test(SCWT),Segment_1,AF3,133.0603868696091,22.69692681781717,8.187573635592857,2.804355144812784,1.186340966021895,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.835029459025175e-06,5.749591044723227e-07,3.7686127477236215e-06,7.506614498034371e-07,3.700053561863953e-06,8.951544841116426e-07,3.700053561863953e-06,8.951544841116426e-07,3.800749866095341e-06,5.936094913947645e-07,9.308409212640602e-05,2.077757069003515e-05,4.000000000000001e-06,8.470329472543003e-22,8.599999999999999e-05,0.0
2_(3),Stroop Colour Word Test(SCWT),Segment_1,T7,57.07421840683037,13.031475110115757,5.885661169127487,2.149113264327418,0.9233766781501642,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.835029459025175e-06,5.749591044723227e-07,3.7686127477236215e-06,7.506614498034371e-07,3.700053561863953e-06,8.951544841116426e-07,3.700053561863953e-06,8.951544841116426e-07,3.800749866095341e-06,5.936094913947645e-07,9.308409212640602e-05,2.077757069003515e-05,4.000000000000001e-06,8.470329472543003e-22,8.599999999999999e-05,0.0
2_(3),Stroop Colour Word Test(SCWT),Segment_1,Pz,98.3896827536915,17.495308135718677,8.16125346408294,2.855279609242075,1.2940043028884454,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.835029459025175e-06,5.749591044723227e-07,3.7686127477236215e-06,7.506614498034371e-07,3.700053561863953e-06,8.951544841116426e-07,3.700053561863953e-06,8.951544841116426e-07,3.800749866095341e-06,5.936094913947645e-07,9.308409212640602e-05,2.077757069003515e-05,4.000000000000001e-06,8.470329472543003e-22,8.599999999999999e-05,0.0
2_(3),Stroop Colour Word Test(SCWT),Segment_1,T8,113.31628335506386,20.721862159171845,9.195399286016432,4.452580449987174,2.323706222639998,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.835029459025175e-06,5.749591044723227e-07,3.7686127477236215e-06,7.506614498034371e-07,3.700053561863953e-06,8.951544841116426e-07,3.700053561863953e-06,8.951544841116426e-07,3.800749866095341e-06,5.936094913947645e-07,9.308409212640602e-05,2.077757069003515e-05,4.000000000000001e-06,8.470329472543003e-22,8.599999999999999e-05,0.0
2_(3),Stroop Colour Word Test(SCWT),Segment_1,AF4,205.22465489211436,31.393277666952315,9.591482118193433,2.986583322379152,1.42909141499333,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.835029459025175e-06,5.749591044723227e-07,3.7686127477236215e-06,7.506614498034371e-07,3.700053561863953e-06,8.951544841116426e-07,3.700053561863953e-06,8.951544841116426e-07,3.800749866095341e-06,5.936094913947645e-07,9.308409212640602e-05,2.077757069003515e-05,4.000000000000001e-06,8.470329472543003e-22,8.599999999999999e-05,0.0
2_(3),Stroop Colour Word Test(SCWT),Segment_2,AF3,40.54856286886642,9.925537319029823,6.958404940857639,2.4245966647439183,1.2975713685900372,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.988538681948424e-06,1.0644226716909289e-07,3.541547277936962e-06,4.982708336798659e-07,4.000000000000001e-06,8.470329472543003e-22,3.7134670487106018e-06,4.521413707180371e-07,3.988538681948424e-06,1.0644226716909289e-07,9.357020057306591e-05,7.5533499059806094e-06,4.000000000000001e-06,8.470329472543003e-22,8.600000000000002e-05,2.710505431213761e-20
2_(3),Stroop Colour Word Test(SCWT),Segment_2,T7,135.38901089929033,6.981381789362211,5.155118252450968,2.5672563939846094,1.8003570218206422,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.988538681948424e-06,1.0644226716909289e-07,3.541547277936962e-06,4.982708336798659e-07,4.000000000000001e-06,8.470329472543003e-22,3.7134670487106018e-06,4.521413707180371e-07,3.988538681948424e-06,1.0644226716909289e-07,9.357020057306591e-05,7.5533499059806094e-06,4.000000000000001e-06,8.470329472543003e-22,8.600000000000002e-05,2.710505431213761e-20
2_(3),Stroop Colour Word Test(SCWT),Segment_2,Pz,17.036718454476315,8.081562656594707,11.5294782758359,2.5003145945846432,1.1974408329945667,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.988538681948424e-06,1.0644226716909289e-07,3.541547277936962e-06,4.982708336798659e-07,4.000000000000001e-06,8.470329472543003e-22,3.7134670487106018e-06,4.521413707180371e-07,3.988538681948424e-06,1.0644226716909289e-07,9.357020057306591e-05,7.5533499059806094e-06,4.000000000000001e-06,8.470329472543003e-22,8.600000000000002e-05,2.710505431213761e-20
2_(3),Stroop Colour Word Test(SCWT),Segment_2,T8,112.06432330228668,10.07553717489531,10.193926506563672,4.637205008349965,2.190229435121556,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.988538681948424e-06,1.0644226716909289e-07,3.541547277936962e-06,4.982708336798659e-07,4.000000000000001e-06,8.470329472543003e-22,3.7134670487106018e-06,4.521413707180371e-07,3.988538681948424e-06,1.0644226716909289e-07,9.357020057306591e-05,7.5533499059806094e-06,4.000000000000001e-06,8.470329472543003e-22,8.600000000000002e-05,2.710505431213761e-20
2_(3),Stroop Colour Word Test(SCWT),Segment_2,AF4,30.85480571163521,8.746310250832826,7.097248595246494,2.5031436029055016,1.1701487663344223,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.988538681948424e-06,1.0644226716909289e-07,3.541547277936962e-06,4.982708336798659e-07,4.000000000000001e-06,8.470329472543003e-22,3.7134670487106018e-06,4.521413707180371e-07,3.988538681948424e-06,1.0644226716909289e-07,9.357020057306591e-05,7.5533499059806094e-06,4.000000000000001e-06,8.470329472543003e-22,8.600000000000002e-05,2.710505431213761e-20
2_(3),Stroop Colour Word Test(SCWT),Segment_3,AF3,1228.5250093252505,40.694928009584345,10.132940072949957,2.8198317973462346,1.208498478507081,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.485143165856294e-06,4.997792257379514e-07,3.654240950837386e-06,4.756151060308947e-07,3.619665045921124e-06,4.854691306197493e-07,3.243111831442464e-06,1.0068913480835109e-06,3.4505672609400324e-06,6.74545649905622e-07,8.418962722852512e-05,1.4998477157396485e-05,4.000000000000001e-06,8.470329472543003e-22,8.6e-05,1.3552527156068804e-20
2_(3),Stroop Colour Word Test(SCWT),Segment_3,T7,383.9192652902464,29.710086010076974,9.203163144088691,2.7052286035721598,1.255779288993059,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.485143165856294e-06,4.997792257379514e-07,3.654240950837386e-06,4.756151060308947e-07,3.619665045921124e-06,4.854691306197493e-07,3.243111831442464e-06,1.0068913480835109e-06,3.4505672609400324e-06,6.74545649905622e-07,8.418962722852512e-05,1.4998477157396485e-05,4.000000000000001e-06,8.470329472543003e-22,8.6e-05,1.3552527156068804e-20
2_(3),Stroop Colour Word Test(SCWT),Segment_3,Pz,465.9807706856471,21.93206908268958,14.880089047448854,3.1274173020702065,1.2334124105447033,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.485143165856294e-06,4.997792257379514e-07,3.654240950837386e-06,4.756151060308947e-07,3.619665045921124e-06,4.854691306197493e-07,3.243111831442464e-06,1.0068913480835109e-06,3.4505672609400324e-06,6.74545649905622e-07,8.418962722852512e-05,1.4998477157396485e-05,4.000000000000001e-06,8.470329472543003e-22,8.6e-05,1.3552527156068804e-20
2_(3),Stroop Colour Word Test(SCWT),Segment_3,T8,702.7873420877415,25.528269777787557,10.621476211962523,5.014879529565493,2.553530545609225,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.485143165856294e-06,4.997792257379514e-07,3.654240950837386e-06,4.756151060308947e-07,3.619665045921124e-06,4.854691306197493e-07,3.243111831442464e-06,1.0068913480835109e-06,3.4505672609400324e-06,6.74545649905622e-07,8.418962722852512e-05,1.4998477157396485e-05,4.000000000000001e-06,8.470329472543003e-22,8.6e-05,1.3552527156068804e-20
2_(3),Stroop Colour Word Test(SCWT),Segment_3,AF4,982.8279409819536,29.140079557827708,11.41756287017791,2.728250368856438,1.2358163228891006,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,4.000000000000001e-06,8.470329472543003e-22,0.0001,2.710505431213761e-20,3.485143165856294e-06,4.997792257379514e-07,3.654240950837386e-06,4.756151060308947e-07,3.619665045921124e-06,4.854691306197493e-07,3.243111831442464e-06,1.0068913480835109e-06,3.4505672609400324e-06,6.74545649905622e-07,8.418962722852512e-05,1.4998477157396485e-05,4.000000000000001e-06,8.470329472543003e-22,8.6e-05,1.3552527156068804e-20
